freq,rx,tx,user,band
12.002,12.002,ไม่มี,สำนักงานพัฒนาเทคโนโลยีอวกาศ,HF
12.09,12.09,12.09,กองทัพอากาศ,HF
12.17,12.17,ไม่มี,ทหารสื่อสาร,HF
12.239,12.239,13.086,บริษัท กสท โทรคมนาคม จำกัด (มหาชน),HF
12.269,12.269,13.116,จังหวัดกระบี่,HF
12.29,12.29,13.137,การท่าเรือแห่งประเทศไทย,HF
12.332,12.332,13.179,บริษัท กสท โทรคมนาคม จำกัด (มหาชน),HF
12.52,12.52,ไม่มี,การท่าเรือแห่งประเทศไทย,HF
12.577,12.577,ไม่มี,การท่าเรือแห่งประเทศไทย,HF
13.086,13.086,12.239,บริษัท กสท โทรคมนาคม จำกัด (มหาชน),HF
13.116,13.116,12.269,จังหวัดกระบี่,HF
13.137,13.137,12.29,บริษัท กสท โทรคมนาคม จำกัด (มหาชน),HF
13.179,13.179,12.332,บริษัท กสท โทรคมนาคม จำกัด (มหาชน),HF
13.203,13.203,13.203,กองทัพอากาศ,HF
13.209,13.209,13.209,กองทัพอากาศ,HF
13.212,13.212,13.212,กองทัพอากาศ,HF
13.215,13.215,13.215,กองทัพอากาศ,HF
13.23,13.23,13.23,กองทัพอากาศ,HF
13.239,13.239,13.239,กองทัพอากาศ,HF
13.28,13.28,13.28,กองทัพอากาศ,HF
13.34,13.34,13.34,กองทัพอากาศ,HF
13.348,13.348,ไม่มี,วิทยุการบิน,HF
13.86,13.86,13.86,กองทัพอากาศ,HF
13.922,13.922,13.922,กรมอุตุนิยมวิทยา,HF
13.997,13.997,13.997,กรมอุตุนิยมวิทยา,HF
15.085,15.085,15.085,กองทัพอากาศ,HF
15.097,15.097,15.097,กองทัพอากาศ,HF
15.809,15.809,15.809,กองทัพอากาศ,HF
15.905,15.905,15.905,กองทัพอากาศ,HF
16.05,16.05,16.05,กองทัพอากาศ,HF
16.095,16.095,16.095,กองทัพอากาศ,HF
16.24,16.24,16.24,กองทัพอากาศ,HF
16.42,16.42,17.302,การท่าเรือแห่งประเทศไทย,HF
16.477,16.477,17.359,บริษัท กสท โทรคมนาคม จำกัด (มหาชน),HF
16.695,16.695,ไม่มี,การท่าเรือแห่งประเทศไทย,HF
16.8045,16.8045,ไม่มี,การท่าเรือแห่งประเทศไทย,HF
17.302,17.302,16.42,บริษัท กสท โทรคมนาคม จำกัด (มหาชน),HF
17.359,17.359,16.477,บริษัท กสท โทรคมนาคม จำกัด (มหาชน),HF
17.925,17.925,ไม่มี,วิทยุการบิน,HF
17.997,17.997,17.997,กองทัพอากาศ,HF
18.003,18.003,18.003,กองทัพอากาศ,HF
18.006,18.006,18.006,กองทัพอากาศ,HF
21.964,21.964,ไม่มี,วิทยุการบิน,HF
22.084,22.084,22.78,บริษัท กสท โทรคมนาคม จำกัด (มหาชน),HF
22.78,22.78,22.084,บริษัท กสท โทรคมนาคม จำกัด (มหาชน),HF
22.95,22.95,22.95,กองทัพอากาศ,HF
24.123,24.123,ไม่มี,สำนักงานพัฒนาเทคโนโลยีอวกาศ,HF
25.3,25.3,25.3,กองทัพอากาศ,HF
25.5,25.5,25.5,กองทัพอากาศ,HF
26.1,26.1,27.99,นายสมชาย แซ๋อึ้ง,HF
26.105,26.105,ไม่มี,จังหวัดกระบี่,HF
26.2,26.2,ไม่มี,บริษัท กสท โทรคมนาคม จำกัด (มหาชน),HF
26.315,26.315,26.315,กรมประมง,HF
26.585,26.585,26.585,กองทัพอากาศ,HF
26.67,26.67,26.67,กองทัพอากาศ,HF
26.845,26.845,26.845,กรมประมง,HF
26.905,26.905,26.905,กองทัพอากาศ,HF
26.955,26.955,26.955,กองทัพอากาศ,HF
26.965,26.965,26.965,กรมประมง,HF
26.968,26.968,26.968,กองทัพอากาศ,HF
26.976,26.976,26.976,กองทัพอากาศ,HF
26.985,26.985,26.985,กองทัพอากาศ,HF
26.995,26.995,26.995,กองทัพอากาศ,HF
27.045,27.045,27.045,กองทัพอากาศ,HF
27.065,27.065,27.065,กรมสื่อสารทหารเรือ,HF
27.075,27.075,27.075,กองทัพอากาศ,HF
27.085,27.085,27.085,กรมประมง,HF
27.095,27.095,27.095,กองทัพอากาศ,HF
27.145,27.145,27.145,กองทัพอากาศ,HF
27.175,27.175,27.175,กรมประมง,HF
27.195,27.195,27.195,กองทัพอากาศ,HF
27.215,27.215,27.215,กรมประมง,HF
27.225,27.225,27.225,กรมประมง,HF
27.255,27.255,27.255,กองทัพอากาศ,HF
27.275,27.275,27.275,กรมประมง,HF
27.405,27.405,27.405,กรมประมง,HF
27.525,27.525,27.525,กรมประมง,HF
27.555,27.555,27.555,กรมประมง,HF
27.625,27.625,27.625,กรมประมง,HF
27.685,27.685,27.685,กรมประมง,HF
27.815,27.815,27.815,กรมประมง,HF
27.855,27.855,27.855,กรมประมง,HF
27.985,27.985,27.985,กรมประมง,HF
27.99,27.99,26.1,นายสมชาย แซ๋อึ้ง,HF
30.0,30.0,2.0,ลาดกระบัง,VHF
30.4,30.4,0.0,ทหารสื่อสาร,VHF
31.1,31.1,31.1,กองทัพอากาศ,VHF
31.2,31.2,ไม่มี,การไฟฟ้า,VHF
31.35,31.35,ไม่มี,กรมการสื่อสารทหาร,VHF
31.5,31.5,31.5,กรมการสื่อสารทหาร กองบัญชาการกองทัพไทย,VHF
31.65,31.65,ไม่มี,กรมการสื่อสารทหาร,VHF
31.7,31.7,31.7,กองทัพอากาศ,VHF
31.9,31.9,ไม่มี,กรมการสื่อสารทหาร,VHF
32.2,32.2,32.2,กรมการสื่อสารทหาร กองบัญชาการกองทัพไทย,VHF
32.3,32.3,ไม่มี,กองทัพอากาศ,VHF
32.5,32.5,ไม่มี,กองทัพอากาศ,VHF
32.6,32.6,0.0,ทหารสื่อสาร,VHF
32.7,32.7,31.7,กรมการสื่อสารทหาร กองบัญชาการกองทัพไทย,VHF
32.725,32.725,0.0,ทหารสื่อสาร,VHF
32.75,32.75,ไม่มี,กรมการสื่อสารทหาร,VHF
32.8,32.8,ไม่มี,กองทัพอากาศ,VHF
32.85,32.85,0.0,ทหารสื่อสาร,VHF
32.975,32.975,ไม่มี,กรมการสื่อสารทหาร,VHF
33.2,33.2,33.2,กองทัพอากาศ,VHF
33.3,33.3,0.0,ทหารสื่อสาร,VHF
33.5,33.5,33.5,กองทัพอากาศ,VHF
33.85,33.85,0.0,ทหารสื่อสาร,VHF
33.9,33.9,33.9,กองทัพอากาศ,VHF
34.1,34.1,34.1,กองทัพอากาศ,VHF
34.25,34.25,ไม่มี,กรมการสื่อสารทหาร,VHF
34.3,34.3,0.0,ทหารสื่อสาร,VHF
34.45,34.45,ไม่มี,ตำรวจ,VHF
34.6,34.6,34.6,กรมการสื่อสารทหาร กองบัญชาการกองทัพไทย,VHF
34.9,34.9,0.0,ทหารสื่อสาร,VHF
34.93,34.93,34.93,กรมการสื่อสารทหาร กองบัญชาการกองทัพไทย,VHF
34.94,34.94,34.94,กรมการสื่อสารทหาร กองบัญชาการกองทัพไทย,VHF
34.95,34.95,34.95,กรมการสื่อสารทหาร กองบัญชาการกองทัพไทย,VHF
34.96,34.96,34.96,กรมการสื่อสารทหาร กองบัญชาการกองทัพไทย,VHF
35.0,35.0,35.0,กองทัพอากาศ,VHF
35.1,35.1,35.1,กองทัพอากาศ,VHF
35.2,35.2,35.2,กองทัพอากาศ,VHF
35.25,35.25,35.25,กองทัพอากาศ,VHF
35.3,35.3,0.0,ทหารสื่อสาร,VHF
35.35,35.35,ไม่มี,กองทัพอากาศ,VHF
35.4,35.4,35.4,กองทัพอากาศ,VHF
35.45,35.45,35.45,กองทัพอากาศ,VHF
35.5,35.5,ไม่มี,กองทัพอากาศ,VHF
35.7,35.7,35.7,กองทัพอากาศ,VHF
35.8,35.8,0.0,ทหารสื่อสาร,VHF
35.9,35.9,35.9,กองทัพอากาศ,VHF
36.15,36.15,36.15,กรมการสื่อสารทหาร กองบัญชาการกองทัพไทย,VHF
36.2,36.2,36.2,กรมการสื่อสารทหาร กองบัญชาการกองทัพไทย,VHF
36.275,36.275,0.0,ทหารสื่อสาร,VHF
36.3,36.3,36.3,กองทัพอากาศ,VHF
36.375,36.375,0.0,ทหารสื่อสาร,VHF
36.5,36.5,36.5,กรมการสื่อสารทหาร กองบัญชาการกองทัพไทย,VHF
36.7,36.7,36.7,กองทัพอากาศ,VHF
36.9,36.9,36.9,กองทัพอากาศ,VHF
36.95,36.95,36.95,กรมการสื่อสารทหาร กองบัญชาการกองทัพไทย,VHF
37.0,37.0,37.0,กรมการสื่อสารทหาร กองบัญชาการกองทัพไทย,VHF
37.125,37.125,0.0,ทหารสื่อสาร,VHF
37.3,37.3,37.3,กรมการสื่อสารทหาร กองบัญชาการกองทัพไทย,VHF
37.5,37.5,37.5,กองทัพอากาศ,VHF
37.6,37.6,0.0,ทหารสื่อสาร,VHF
37.7,37.7,37.7,กรมการสื่อสารทหาร กองบัญชาการกองทัพไทย,VHF
37.725,37.725,0.0,ทหารสื่อสาร,VHF
37.8,37.8,37.8,ทหารสื่อสาร,VHF
37.85,37.85,37.85,กรมการสื่อสารทหาร กองบัญชาการกองทัพไทย,VHF
37.9,37.9,ไม่มี,กองอำนวยการกลางรักษาความปลอดภัยแห่งชาติ,VHF
37.925,37.925,0.0,ทหารสื่อสาร,VHF
37.95,37.95,37.95,กรมการสื่อสารทหาร กองบัญชาการกองทัพไทย,VHF
37.975,37.975,0.0,ทหารสื่อสาร,VHF
38.1,38.1,38.1,กรมการสื่อสารทหาร กองบัญชาการกองทัพไทย,VHF
38.2,38.2,38.2,กรมการสื่อสารทหาร กองบัญชาการกองทัพไทย,VHF
38.3,38.3,38.3,กรมการสื่อสารทหาร กองบัญชาการกองทัพไทย,VHF
38.35,38.35,ไม่มี,กรมสื่อสารทหารเรือ,VHF
38.4,38.4,ไม่มี,กรมสื่อสารทหารเรือ,VHF
38.45,38.45,38.45,กรมสื่อสารทหารเรือ,VHF
38.5,38.5,ไม่มี,กรมการสื่อสารทหาร,VHF
38.55,38.55,ไม่มี,กรมสื่อสารทหารเรือ,VHF
38.725,38.725,0.0,ทหารสื่อสาร,VHF
38.8,38.8,38.8,กรมการสื่อสารทหาร กองบัญชาการกองทัพไทย,VHF
38.9,38.9,38.9,กรมการสื่อสารทหาร กองบัญชาการกองทัพไทย,VHF
38.95,38.95,38.95,กรมการสื่อสารทหาร กองบัญชาการกองทัพไทย,VHF
39.1,39.1,39.1,กรมการสื่อสารทหาร กองบัญชาการกองทัพไทย,VHF
39.375,39.375,39.375,กรมการสื่อสารทหาร กองบัญชาการกองทัพไทย,VHF
39.65,39.65,39.65,กรมการสื่อสารทหาร กองบัญชาการกองทัพไทย,VHF
39.7,39.7,39.7,กรมการสื่อสารทหาร กองบัญชาการกองทัพไทย,VHF
39.8,39.8,39.8,กรมการสื่อสารทหาร กองบัญชาการกองทัพไทย,VHF
40.1,40.1,40.1,กรมการสื่อสารทหาร กองบัญชาการกองทัพไทย,VHF
40.2,40.2,40.2,กรมการสื่อสารทหาร กองบัญชาการกองทัพไทย,VHF
40.25,40.25,ไม่มี,โรงพยาบาลพระมงกุฏเกล้า,VHF
40.325,40.325,ไม่มี,โรงพยาบาลราชวิถี,VHF
40.5,40.5,40.5,กองทัพอากาศ,VHF
40.7,40.7,ไม่มี,บริษัท โอเอชทีแอล จำกัด (มหาชน),VHF
40.75,40.75,40.75,กรมการสื่อสารทหาร กองบัญชาการกองทัพไทย,VHF
40.8,40.8,40.8,กองทัพอากาศ,VHF
41.1,41.1,41.1,กองทัพอากาศ,VHF
41.2,41.2,ไม่มี,กรมสื่อสารทหารเรือ,VHF
41.3,41.3,41.3,กองทัพอากาศ,VHF
41.375,41.375,41.375,กรมการสื่อสารทหาร กองบัญชาการกองทัพไทย,VHF
41.6,41.6,ไม่มี,กรมสื่อสารทหารเรือ,VHF
41.7,41.7,41.7,กองทัพอากาศ,VHF
42.0,42.0,ไม่มี,กรมการสื่อสารทหาร,VHF
42.1,42.1,42.1,การไฟฟ้า,VHF
42.16,42.16,42.16,กรมการสื่อสารทหาร กองบัญชาการกองทัพไทย,VHF
